room,alias,question,answer
Je07J,5ff8b291840bed124061d389,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Sxa2A,5f6e2f793c9b1032dbe72def,5,DefiniteNo
yCu9I,5f317125c5a8420186619723,3,Higher
jbpIO,5dcca657854936945d68eaa9,1,40%
Je07J,5ff8b291840bed124061d389,2,Unclear
jbpIO,5dcca657854936945d68eaa9,2,No
3rUMG,559fa17cfdf99b69c369d364,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
3rUMG,559fa17cfdf99b69c369d364,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Je07J,5ff8b291840bed124061d389,2,No
EIRsJ,5edc0720ec975e0dc6385210,3,Lower
Je07J,5ff8b291840bed124061d389,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
3rUMG,559fa17cfdf99b69c369d364,3,Higher
Q5GJl,5dd3d566e05cad3b130de19a,5,DefiniteNo
3rUMG,559fa17cfdf99b69c369d364,5,DefiniteNo
EIRsJ,5edc0720ec975e0dc6385210,2,Yes
Je07J,5ff8b291840bed124061d389,3,Higher
Je07J,5ff8b291840bed124061d389,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Je07J,5ff8b291840bed124061d389,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Q5GJl,5dd3d566e05cad3b130de19a,5,Unclear
2FTfi,5f33f5c671dbfc2622aecda4,1,30%
EIRsJ,5edc0720ec975e0dc6385210,3,Higher
2FTfi,5f33f5c671dbfc2622aecda4,5,DefiniteNo
EIRsJ,5edc0720ec975e0dc6385210,5,DefiniteNo
2FTfi,5f33f5c671dbfc2622aecda4,3,Lower
Q5GJl,5dd3d566e05cad3b130de19a,3,Higher
EIRsJ,5edc0720ec975e0dc6385210,2,Yes
2FTfi,5f33f5c671dbfc2622aecda4,1,40%
2FTfi,5f33f5c671dbfc2622aecda4,3,Higher
NHN8F,5e9c8deb90dd470441c7f98e,1,40%
EIRsJ,5edc0720ec975e0dc6385210,5,DefiniteNo
2FTfi,5f33f5c671dbfc2622aecda4,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
CGkdE,558fd02cfdf99b39cb035e5d,1,40%
CGkdE,558fd02cfdf99b39cb035e5d,5,DefiniteNo
2FTfi,5f33f5c671dbfc2622aecda4,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
EIRsJ,5edc0720ec975e0dc6385210,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
NHN8F,5e9c8deb90dd470441c7f98e,2,No
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
2FTfi,5f33f5c671dbfc2622aecda4,2,No
EIRsJ,5edc0720ec975e0dc6385210,5,Unclear
CGkdE,558fd02cfdf99b39cb035e5d,2,No
EIRsJ,5edc0720ec975e0dc6385210,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
qjabw,5825ecee95f3030001cf889a,1,40%
EIRsJ,5edc0720ec975e0dc6385210,1,40%
NHN8F,5e9c8deb90dd470441c7f98e,3,Lower
EIRsJ,5edc0720ec975e0dc6385210,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
CGkdE,558fd02cfdf99b39cb035e5d,4,"Accept - true, MixBlue - true, MixRed - true, Reject - false, Unclear - false,"
EIRsJ,5edc0720ec975e0dc6385210,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
qjabw,5825ecee95f3030001cf889a,3,Higher
EIRsJ,5edc0720ec975e0dc6385210,2,Unclear
NHN8F,5e9c8deb90dd470441c7f98e,5,DefiniteNo
EIRsJ,5edc0720ec975e0dc6385210,2,No
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
qjabw,5825ecee95f3030001cf889a,2,No
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
NHN8F,5e9c8deb90dd470441c7f98e,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
qjabw,5825ecee95f3030001cf889a,5,DefiniteNo
to4Bd,5e4a833ea1b43a000cecd75b,1,40%
Y95gp,5f3bf76b70b2305d2e676bc8,1,40%
CGkdE,558fd02cfdf99b39cb035e5d,3,Lower
to4Bd,5e4a833ea1b43a000cecd75b,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Q5GJl,5dd3d566e05cad3b130de19a,1,40%
to4Bd,5e4a833ea1b43a000cecd75b,3,Higher
Y95gp,5f3bf76b70b2305d2e676bc8,3,Higher
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
CGkdE,558fd02cfdf99b39cb035e5d,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
to4Bd,5e4a833ea1b43a000cecd75b,5,Unclear
CGkdE,558fd02cfdf99b39cb035e5d,3,Higher
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
to4Bd,5e4a833ea1b43a000cecd75b,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
to4Bd,5e4a833ea1b43a000cecd75b,2,No
Y95gp,5f3bf76b70b2305d2e676bc8,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
CGkdE,5f6e71f3b273c13b726f3622,1,40%
Y95gp,5f3bf76b70b2305d2e676bc8,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
qjabw,5825ecee95f3030001cf889a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
to4Bd,5e4a833ea1b43a000cecd75b,4,"Accept - true, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
qjabw,5825ecee95f3030001cf889a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
qjabw,5825ecee95f3030001cf889a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
to4Bd,5e4a833ea1b43a000cecd75b,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
to4Bd,5e4a833ea1b43a000cecd75b,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Y95gp,5f3bf76b70b2305d2e676bc8,2,No
P0Scr,5cedd9f0d718b200018e141c,1,40%
Y95gp,5f3bf76b70b2305d2e676bc8,5,DefiniteNo
Q5GJl,5dd3d566e05cad3b130de19a,2,No
CGkdE,5f6e71f3b273c13b726f3622,4,"Accept - true, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Y95gp,5f3bf76b70b2305d2e676bc8,5,Unclear
NHN8F,5e9c8deb90dd470441c7f98e,3,Higher
Rltm1,5fa0adf677c87511c18c2475,1,60%
P0Scr,5cedd9f0d718b200018e141c,3,Higher
0gFZA,5dea76e109c1071948aed0ff,1,40%
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
P0Scr,5cedd9f0d718b200018e141c,2,No
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
NHN8F,5e9c8deb90dd470441c7f98e,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
0gFZA,5dea76e109c1071948aed0ff,2,No
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
yCu9I,5d4848e707677400018e05ad,1,40%
P0Scr,5cedd9f0d718b200018e141c,5,Unclear
MSWKz,5e29dc4721a5f20481c70274,1,40%
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
CGkdE,5f6e71f3b273c13b726f3622,2,No
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
WgnnD,5de33ff0cc246f3633dc01d2,1,40%
MSWKz,5e29dc4721a5f20481c70274,5,DefiniteNo
0gFZA,5dea76e109c1071948aed0ff,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
CGkdE,5f6e71f3b273c13b726f3622,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
n0aaS,5be08e69610cba000151f1f7,1,40%
WgnnD,5de33ff0cc246f3633dc01d2,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
MSWKz,5e29dc4721a5f20481c70274,2,No
NHN8F,5e9c8deb90dd470441c7f98e,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
WgnnD,5de33ff0cc246f3633dc01d2,5,DefiniteYes
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
CGkdE,5f6e71f3b273c13b726f3622,3,Lower
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
NHN8F,5e9c8deb90dd470441c7f98e,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
n0aaS,5a94c0b7b5e2110001c6891e,1,40%
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Z7XkT,5f824241edddfb3645a5006f,1,80%
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
MSWKz,5e29dc4721a5f20481c70274,3,Higher
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
NHN8F,5e9c8deb90dd470441c7f98e,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
WgnnD,5de33ff0cc246f3633dc01d2,2,Yes
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
0gFZA,5dea76e109c1071948aed0ff,5,DefiniteNo
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
jbpIO,5c376ea0eecc440001c58889,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
yCu9I,5d4848e707677400018e05ad,4,"Accept - false, MixBlue - true, MixRed - true, Reject - false, Unclear - false,"
yCu9I,5d4848e707677400018e05ad,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
ncMzc,57d6dd8d6598aa000199188b,1,70%
jbpIO,5c376ea0eecc440001c58889,2,No
yCu9I,5d4848e707677400018e05ad,5,SomeChance
MSWKz,5e29dc4721a5f20481c70274,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
MSWKz,5e29dc4721a5f20481c70274,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
WgnnD,5de33ff0cc246f3633dc01d2,3,Higher
P0Scr,5cedd9f0d718b200018e141c,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
P0Scr,5cedd9f0d718b200018e141c,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
WgnnD,5de33ff0cc246f3633dc01d2,5,SomeChance
n0aaS,5be08e69610cba000151f1f7,4,"Accept - true, MixBlue - true, MixRed - true, Reject - false, Unclear - false,"
CGkdE,5f6e71f3b273c13b726f3622,5,DefiniteNo
n0aaS,5a94c0b7b5e2110001c6891e,2,No
jbpIO,5c376ea0eecc440001c58889,1,40%
WgnnD,5de33ff0cc246f3633dc01d2,5,DefiniteNo
0gFZA,5dea76e109c1071948aed0ff,3,Higher
WgnnD,5de33ff0cc246f3633dc01d2,2,Yes
CGkdE,5f6e71f3b273c13b726f3622,3,Higher
Q5GJl,5dd3d566e05cad3b130de19a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
WgnnD,5de33ff0cc246f3633dc01d2,2,No
n0aaS,5a94c0b7b5e2110001c6891e,3,Higher
n0aaS,5a94c0b7b5e2110001c6891e,5,DefiniteNo
n0aaS,5a94c0b7b5e2110001c6891e,5,Unclear
Z7XkT,5f824241edddfb3645a5006f,2,Yes
jbpIO,5c376ea0eecc440001c58889,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
n0aaS,5be08e69610cba000151f1f7,3,Higher
n0aaS,5a94c0b7b5e2110001c6891e,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
brGPs,5e39678321d60316406c3723,1,70%
yCu9I,5d4848e707677400018e05ad,5,DefiniteNo
n0aaS,5a94c0b7b5e2110001c6891e,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
0gFZA,5f3bc0449621ea91bbe1f3a3,1,40%
n0aaS,5a94c0b7b5e2110001c6891e,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Z7XkT,5f824241edddfb3645a5006f,5,DefiniteNo
yCu9I,5d4848e707677400018e05ad,2,No
n0aaS,5be08e69610cba000151f1f7,2,Yes
n0aaS,5a94c0b7b5e2110001c6891e,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
n0aaS,5a94c0b7b5e2110001c6891e,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
5MEyn,5cf5134c8f8ff80019e76721,1,40%
0gFZA,5f3bc0449621ea91bbe1f3a3,3,Lower
ncMzc,57d6dd8d6598aa000199188b,2,No
5MEyn,5cf5134c8f8ff80019e76721,3,Lower
ncMzc,5be8d4af25507300010dd4e4,1,40%
Y95gp,5be2beac398f560001a58df7,1,40%
5MEyn,5cf5134c8f8ff80019e76721,5,Unclear
5MEyn,5cf5134c8f8ff80019e76721,3,Higher
ncMzc,57d6dd8d6598aa000199188b,3,Lower
5MEyn,5cf5134c8f8ff80019e76721,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
HOccf,60064b65edefe59c53b97f01,1,40%
5MEyn,5cf5134c8f8ff80019e76721,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
ncMzc,5be8d4af25507300010dd4e4,5,DefiniteNo
5MEyn,5cf5134c8f8ff80019e76721,2,Yes
0gFZA,5f3bc0449621ea91bbe1f3a3,2,No
yCu9I,5d4848e707677400018e05ad,3,Lower
ncMzc,57d6dd8d6598aa000199188b,1,40%
5MEyn,5cf5134c8f8ff80019e76721,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
n0aaS,5be08e69610cba000151f1f7,5,Unclear
5MEyn,5cf5134c8f8ff80019e76721,2,Yes
Y95gp,5be2beac398f560001a58df7,5,DefiniteNo
5MEyn,5cf5134c8f8ff80019e76721,2,undefined
yCu9I,5d4848e707677400018e05ad,3,Higher
5MEyn,5cf5134c8f8ff80019e76721,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
ncMzc,57d6dd8d6598aa000199188b,3,Higher
0gFZA,5f3bc0449621ea91bbe1f3a3,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Y95gp,5be2beac398f560001a58df7,5,Unclear
5MEyn,5cf5134c8f8ff80019e76721,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
5MEyn,5cf5134c8f8ff80019e76721,2,No
U1FEs,5a78e410ae9a0b0001a97274,1,40%
n0aaS,5be08e69610cba000151f1f7,4,"Accept - false, MixBlue - true, MixRed - true, Reject - false, Unclear - false,"
ncMzc,5be8d4af25507300010dd4e4,2,No
jbpIO,5c376ea0eecc440001c58889,3,Higher
n0aaS,5be08e69610cba000151f1f7,2,No
0gFZA,5f3bc0449621ea91bbe1f3a3,3,Lower
n0aaS,5be08e69610cba000151f1f7,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
U1FEs,5a78e410ae9a0b0001a97274,5,DefiniteNo
brGPs,5e8bfbac740eba0efdd22720,1,30%
Y95gp,5be2beac398f560001a58df7,2,Yes
jbpIO,5c376ea0eecc440001c58889,5,DefiniteNo
U1FEs,5a78e410ae9a0b0001a97274,5,Unclear
brGPs,5e39678321d60316406c3723,2,Yes
0gFZA,5f3bc0449621ea91bbe1f3a3,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
n0aaS,5be08e69610cba000151f1f7,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
HOccf,60064b65edefe59c53b97f01,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
brGPs,5e39678321d60316406c3723,2,No
ncMzc,57d6dd8d6598aa000199188b,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
0gFZA,5f3bc0449621ea91bbe1f3a3,5,DefiniteYes
ncMzc,5be8d4af25507300010dd4e4,3,Lower
ncMzc,57d6dd8d6598aa000199188b,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
ncMzc,5be8d4af25507300010dd4e4,3,Higher
0gFZA,5f3bc0449621ea91bbe1f3a3,5,DefiniteNo
U1FEs,5a78e410ae9a0b0001a97274,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
ncMzc,57d6dd8d6598aa000199188b,5,DefiniteNo
ncMzc,5be8d4af25507300010dd4e4,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
brGPs,5e39678321d60316406c3723,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
ncMzc,5be8d4af25507300010dd4e4,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
HOccf,60064b65edefe59c53b97f01,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
brGPs,5e8bfbac740eba0efdd22720,1,40%
ncMzc,5be8d4af25507300010dd4e4,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
brGPs,5e8bfbac740eba0efdd22720,2,No
U1FEs,5a78e410ae9a0b0001a97274,2,Yes
0gFZA,5f3bc0449621ea91bbe1f3a3,3,Lower
Rltm1,5ddbd6e518beb6b1e1de0326,1,40%
0gFZA,5f3bc0449621ea91bbe1f3a3,3,Higher
Y95gp,5be2beac398f560001a58df7,3,Higher
Rltm1,5fa0adf677c87511c18c2475,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
U1FEs,5a78e410ae9a0b0001a97274,3,Unknown
U1FEs,5a78e410ae9a0b0001a97274,3,Higher
brGPs,5e39678321d60316406c3723,3,Lower
HOccf,60064b65edefe59c53b97f01,5,DefiniteYes
U1FEs,5a78e410ae9a0b0001a97274,2,No
brGPs,5e8bfbac740eba0efdd22720,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
U1FEs,5a78e410ae9a0b0001a97274,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
jZOig,5b29d2bca7cee100011dfddb,1,30%
Rltm1,5ddbd6e518beb6b1e1de0326,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
U1FEs,5a78e410ae9a0b0001a97274,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
U1FEs,5a78e410ae9a0b0001a97274,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Rltm1,5fa0adf677c87511c18c2475,2,Yes
HOccf,60064b65edefe59c53b97f01,3,Higher
brGPs,5e39678321d60316406c3723,5,SomeChance
Y95gp,5be2beac398f560001a58df7,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
brGPs,5e39678321d60316406c3723,3,Lower
HOccf,60064b65edefe59c53b97f01,2,No
brGPs,5e39678321d60316406c3723,3,Higher
eC6nK,5825ecee95f3030001cf889a,1,40%
eC6nK,5825ecee95f3030001cf889a,3,Higher
HOccf,60064b65edefe59c53b97f01,5,Unclear
eC6nK,5825ecee95f3030001cf889a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
brGPs,5e8bfbac740eba0efdd22720,3,Lower
brGPs,5e39678321d60316406c3723,1,40%
eC6nK,5825ecee95f3030001cf889a,5,DefiniteNo
HOccf,5aeb9cdeaa05510001ff624e,1,40%
Y95gp,5be2beac398f560001a58df7,2,No
eC6nK,5825ecee95f3030001cf889a,2,No
Y95gp,5be2beac398f560001a58df7,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
brGPs,5e8bfbac740eba0efdd22720,3,Higher
brGPs,5e39678321d60316406c3723,4,"Accept - true, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Y95gp,5be2beac398f560001a58df7,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Y95gp,5be2beac398f560001a58df7,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
brGPs,5e8bfbac740eba0efdd22720,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Rltm1,5fa0adf677c87511c18c2475,3,Higher
brGPs,5e8bfbac740eba0efdd22720,5,DefiniteNo
brGPs,5e8bfbac740eba0efdd22720,5,Unclear
jZOig,5b29d2bca7cee100011dfddb,3,Higher
Rltm1,5fa0adf677c87511c18c2475,5,DefiniteNo
U1FEs,5e7e2df818ff3207c8846b93,1,60%
brGPs,5e39678321d60316406c3723,5,Unclear
U1FEs,5e7e2df818ff3207c8846b93,2,undefined
Rltm1,5ddbd6e518beb6b1e1de0326,5,SomeChance
U1FEs,5e7e2df818ff3207c8846b93,5,DefiniteNo
HOccf,5aeb9cdeaa05510001ff624e,3,Higher
Rltm1,5fa0adf677c87511c18c2475,2,No
U1FEs,5e7e2df818ff3207c8846b93,1,50%
jZOig,5b29d2bca7cee100011dfddb,2,No
U1FEs,5e7e2df818ff3207c8846b93,1,40%
Rltm1,5fa0adf677c87511c18c2475,1,40%
brGPs,5e39678321d60316406c3723,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Rltm1,5ddbd6e518beb6b1e1de0326,2,undefined
U1FEs,5e7e2df818ff3207c8846b93,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
HOccf,5aeb9cdeaa05510001ff624e,5,DefiniteNo
jZOig,5b29d2bca7cee100011dfddb,5,DefiniteNo
brGPs,5e39678321d60316406c3723,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Rltm1,5ddbd6e518beb6b1e1de0326,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
WTpzW,5d16badb7b0154001a282fdb,1,30%
U1FEs,5e7e2df818ff3207c8846b93,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Rltm1,5ddbd6e518beb6b1e1de0326,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
jZOig,5b29d2bca7cee100011dfddb,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
